income,age,hh_size,employed,assets,loan_amount,credit_score,subsidy,urban,region,default
56916.677205340224,62,4,1,117380.57748707254,12675.752975993422,669.7559548814331,0,0,north,0
45093.6020904286,28,2,1,96926.54430141216,38648.77919102878,381.8251818329546,1,1,west,1
45328.09401265455,45,2,0,69364.9159845828,47548.429446871705,331.93737444811654,0,1,west,0
23403.131953939992,52,3,1,56285.753020659344,7973.31788810091,657.4265162090892,0,0,south,1
78384.2513545735,30,4,1,167819.51614735418,15974.07926364252,708.3137203689125,0,1,east,1
53555.88365313208,25,1,1,97318.78812300798,19924.47848037839,641.2088269518565,0,0,east,0
87897.55855818637,59,3,0,57467.56659754554,27664.4413261181,525.2632190562249,1,0,north,0
22496.5614352481,51,5,0,37589.43586632494,39226.66794291765,311.3726427616752,0,0,north,0
72747.22369367183,53,4,1,130921.66054035097,48871.940295394736,396.1462972502972,0,1,east,0
48181.25367743833,25,2,1,107459.62159320277,43905.30008871729,377.1342283755109,0,1,north,1
57413.17108430437,65,5,1,46320.55819857952,36484.68066525133,414.5395565706935,0,1,west,1
52201.342938530084,40,4,1,92812.59581784913,14923.20681083033,651.4365559942269,0,1,east,0
44499.37274551839,21,1,1,23846.99492196017,45820.86663108677,318.1590574143007,0,0,west,0
45834.294808205756,60,5,1,86018.9783118585,31144.74859261415,501.9052056673655,1,1,north,0
30834.234508150945,22,2,1,75955.73920735835,5467.140577501027,585.7188436894801,0,1,north,1
35941.8179303245,53,4,1,55586.190580127666,9436.91835141645,638.8649590525649,0,0,north,0
58248.040550575206,55,1,1,96613.7993144278,43878.461350656704,406.4378339150647,1,1,south,1
75754.69967368229,29,3,1,91534.90100077045,16019.483734229932,793.5103930672115,0,1,south,0
47190.61339646201,32,2,0,94437.62424384855,26395.720990048558,517.337734729838,0,1,west,0
80318.33946440165,23,2,1,148542.18084746166,38084.6659461948,422.3717014647076,1,1,east,0
74378.93286266224,31,4,0,157249.05561490357,26031.93605007363,665.4949768667203,0,1,south,0
48293.031034148116,22,2,0,71335.20147805382,5377.591047106879,813.2736818088007,0,1,east,0
58592.393057895766,42,3,1,124449.88612250789,24190.361259892074,604.6401904493135,0,1,west,0
62492.47297694651,52,2,1,139619.3742418956,6936.845274896696,727.145084183707,0,1,west,0
73074.73945313513,32,3,0,164905.43972146613,43946.07259966535,420.1218892739617,0,0,west,0
47197.406521822966,42,1,1,41036.747199068675,39408.91541360555,412.7695381261819,0,1,south,0
56319.853625925134,67,2,1,96530.65800350298,12778.464377670403,632.4504978394331,0,1,south,0
68893.9885745927,40,1,1,113423.83068901472,28092.22566067709,509.8319057939706,0,0,west,0
44288.43024916665,32,1,1,36416.58765345896,6604.709419604427,732.6460280735637,0,1,south,0
53670.915698577344,65,1,1,41372.775547119156,45248.95510917157,300.0,1,0,east,0
65843.26942696385,53,2,1,72171.75957203355,13015.018520698559,770.3085280332352,0,0,north,0
67886.70588977968,38,3,1,152789.7182495172,25182.408882203123,643.154310400878,1,1,east,0
68893.30885799872,69,3,1,76701.38280322091,26560.119299633734,562.5530518574957,0,0,east,0
38656.81270390433,42,2,1,31988.859233718846,41186.899579113255,350.6663333914909,0,1,east,0
69117.31100469964,48,2,1,68497.86391086725,47102.81172753795,315.6625935720588,0,1,north,0
10131.757979335678,51,3,1,15448.156109364714,33661.01252637037,300.0,1,0,west,1
66562.00917814573,25,5,0,49232.51763928915,10218.74018086087,714.524828540158,0,1,east,0
51417.454388964936,28,5,1,48743.94987172548,5923.9341247493785,664.6113069298497,0,0,south,0
61495.108070958784,53,3,1,109050.74526383015,40138.92634977719,397.2626860863003,0,1,south,0
38600.987596789855,52,1,1,92909.71623864085,24491.08474854912,561.3164229444187,0,0,east,1
41819.8355313166,42,4,1,71056.91705555453,20529.76280244001,523.6778676235244,0,0,south,0
53910.09566862156,27,2,1,78279.12656079483,18167.068146847763,681.6377147740975,0,0,west,0
81155.54385269799,35,2,0,165248.02467274072,16027.46858413628,699.2114287321995,0,1,south,0
68264.45288734949,24,1,1,79232.43438614871,18082.241093380955,649.8835012960544,0,0,east,0
52034.232547479995,64,3,1,37329.26673527836,43678.96996506093,339.04553072033576,1,1,west,0
63378.68307805536,62,2,0,72305.64110962776,48283.97196541632,321.9582789471253,0,1,south,1
47555.982863098834,38,4,1,73006.05981933868,7758.250333174392,719.0994071480777,0,1,west,0
47546.422665684884,26,5,1,48621.80991533235,24317.805310547526,496.2545879804633,0,0,west,0
82097.9091495736,53,4,1,189476.2714199175,25904.94166484617,637.7268930548285,0,1,east,0
47166.069056199434,44,5,1,110034.78503687822,37420.148288746714,457.4989659276178,0,0,east,0
32120.378857667583,65,3,1,63086.71987782824,27079.306772098167,474.4793348405669,0,0,west,0
58141.92709326987,55,5,1,81722.35979832284,42827.54692403744,300.0,0,1,west,0
52319.662612283464,49,2,1,127967.44278874979,31953.427051313,459.4055118124296,0,0,south,0
56990.27337382357,29,1,1,123676.23238221851,37662.60175203468,422.248719858598,0,0,north,0
92354.37335430649,43,5,1,48109.52274881757,39857.32629324752,427.10776273238224,0,0,north,0
47577.57160094894,23,4,0,51385.6068544179,37421.48454517724,403.79985024045874,0,1,east,0
30432.805083915464,60,1,1,49437.057186785256,43839.4531023744,300.0,0,1,west,1
51145.0459350888,45,3,1,117319.0763690879,45007.01027336815,350.2685030827142,1,1,north,0
59841.09018904869,68,2,1,30452.05847461578,11359.294716754968,646.4425187397604,0,1,south,0
76363.95710274887,35,1,1,77797.60931763111,30321.433128550118,447.91432185538054,0,1,south,0
65758.34922334935,36,4,1,72193.67476632835,7330.438765592231,791.7769899150637,0,1,south,1
68854.79415204423,54,4,1,145097.2162555573,27940.61043027108,557.6307449103589,0,1,north,0
66994.35451469541,51,3,1,51471.27416595596,47754.27525181169,318.7313192337758,0,0,north,0
36978.94457489802,30,4,1,83369.20741460143,39203.40730150293,403.8879116992341,0,1,west,1
56685.16132435644,65,3,1,58853.104484752,35573.025073061595,432.1424596509597,0,1,south,0
63803.317151966134,61,3,1,113135.30617556031,9825.458829224834,850.0,1,0,north,0
70967.90569000335,35,2,0,92380.61299626909,18987.014582392872,654.0847202851842,0,1,west,0
67220.74474210078,62,4,1,76073.87934086974,43705.24271119697,368.06390692410866,0,1,north,1
56573.41040725242,58,1,1,52368.786658524405,26550.788090949227,544.9187047637866,0,0,south,0
47139.12005251515,35,1,1,79644.7554971868,18975.30110033529,521.8106341319594,0,0,east,1
63770.142778868714,47,5,1,157436.64544508466,49131.44566244891,420.8752882129388,0,1,west,0
62747.06580447746,39,4,1,127542.57471920499,6751.810317879861,752.081831178452,0,1,south,0
47984.10102778528,63,2,1,115568.06099908585,24527.40741141139,651.940584205092,0,0,north,1
52975.5185755124,54,1,1,94754.14040337289,36472.060029351065,405.211365955334,0,1,south,1
84828.72568756127,69,5,1,189803.3364735923,14750.741284218524,789.7460382674644,0,0,west,0
63957.98449141326,29,4,1,37064.33996426921,48633.94513836438,300.0,0,1,north,0
37473.644478609596,63,5,1,36282.77146809954,35610.95423904986,360.7989488110617,1,0,west,1
92194.5524017593,38,3,1,63868.35638421561,14700.950180337239,758.7399652861574,0,1,north,0
48463.86577014887,59,4,1,101437.35093299304,42100.493972467004,352.04692129532907,0,1,west,0
67424.27479784808,22,1,1,46954.81354337992,21504.169526850295,664.0324127828655,0,1,east,0
41748.73789704715,21,4,1,72737.37565922365,36197.788205661695,330.4421631500241,0,0,east,0
25003.510013403007,69,3,1,34647.29828099795,21288.191776108575,443.22264422307563,1,1,east,1
37582.255028273416,32,3,1,24886.595050886954,17872.452273792398,486.06317906625327,1,0,east,1
67963.61520018606,47,1,1,115609.40777850815,10139.01436170938,731.1090263129115,0,0,east,0
71108.78355303663,60,3,1,160002.29789165116,16720.63863150739,726.9798717668444,0,1,south,0
74301.81737272909,24,2,0,39651.025939359664,10631.931722513447,771.4188604251231,0,1,west,0
57925.400850625956,28,4,1,41901.631466413935,21561.807041066982,534.793101081445,0,0,south,0
61465.37416236469,38,1,1,67248.86149167577,15132.929063478534,672.6417121733009,0,1,north,0
41565.620371176585,36,2,1,70723.60611804163,17220.86707581004,554.5881228308791,1,0,east,0
73796.9332523613,36,2,0,173780.34108630478,9437.46336255491,850.0,0,1,east,0
64625.41909922223,63,3,1,127172.42729814476,36947.28167960841,530.4701901924443,0,1,east,1
51302.15537120243,40,1,1,62156.41581210871,39403.87123015929,387.20920968374924,1,0,north,1
65271.473885200314,30,4,1,133940.69581014704,28883.049476355045,553.7712745233475,0,1,east,0
23191.950783812135,49,1,1,26440.85758757331,5218.05059384907,608.851695639043,0,1,south,0
76708.23269567237,45,4,1,151710.77576549715,35360.29226271417,571.8780260464468,0,0,west,0
59084.813031441474,52,3,1,101284.95514324952,24603.862586482493,494.68016217599825,0,0,south,0
65665.55662668557,60,5,1,71358.88485999283,35740.01349607877,387.9803619909131,0,0,east,1
56790.738807178335,49,3,1,115889.4869486698,41602.719765985385,339.0301363108892,0,1,east,0
72175.90031639108,40,4,1,170202.48291523493,24455.666302003054,591.096918161489,0,0,north,0
80109.31057735074,27,2,1,41686.89717226825,11545.569937803344,671.6349952397784,0,1,west,0
69078.92837616787,40,4,1,99778.92253186545,12851.97989393296,754.117763135593,1,0,east,0
32541.907536391194,36,3,1,53467.740066985774,22408.24836087575,552.1082767473879,0,0,north,0
34349.373623833686,63,4,1,36787.86901538845,42588.026298705525,334.20225924076726,0,1,east,1
41593.62655086575,47,5,1,77894.77798740963,19690.397405628304,553.0994561782177,0,0,north,0
5000.0,31,1,1,10415.647789627628,17289.64402986425,519.5399105970681,1,1,south,1
68543.44212516716,32,3,1,92900.73132017112,13111.70260302979,743.5077126096035,1,1,north,0
51020.181306473285,24,2,0,125238.37184287627,32603.771516085366,366.148005923904,0,0,west,0
34489.24096725576,62,3,1,50402.81930256514,10126.48916512397,595.7735605087005,1,0,south,1
68952.04684144176,44,5,1,48037.11552536549,48265.62741474522,300.0,0,0,south,1
31327.532774850006,57,3,1,69214.65307198481,9240.017475581077,677.4260361514312,0,0,south,1
72876.66800780116,64,5,1,156847.98399347044,28528.736659767033,626.4697678427499,0,1,west,0
70924.69021946771,27,2,1,85031.63622780927,20300.536119150383,678.2850659309188,0,1,south,0
68810.74954214826,61,5,1,165418.1406767185,24246.984419956047,690.1754791347191,1,0,west,0
81905.83536399319,33,4,1,197040.9971322355,45225.48389936619,444.48411982184336,0,0,west,0
63150.91196429922,33,1,1,38188.07821697098,42681.789195316305,374.3676821452747,1,0,east,1
95700.36500743333,23,5,1,218734.53650535212,27647.313599697784,708.1526710519673,0,1,south,0
59887.99721267677,21,4,1,81716.8075880133,21652.26447897473,576.6721353380785,1,1,north,1
55458.7153319666,41,3,1,116995.46444633289,31587.49513512192,637.9615741509485,1,1,south,0
70623.12826967635,36,2,1,144510.17690647315,18094.8365325664,691.8227039430358,0,0,east,0
46435.346803289525,50,4,1,74389.46904326021,44264.60677220503,341.8929689812115,0,1,south,0
72572.1713965857,42,1,0,87788.01686954197,39865.92749872249,329.82822394322085,0,1,south,0
33425.4185765007,33,2,1,49215.49383294214,34333.75624487401,381.9515437437573,1,0,south,0
30563.439847092115,52,4,0,65357.95773391442,7492.5296362294475,721.0421919524151,0,1,west,0
51891.79965147192,64,2,0,41781.56125753784,35033.94950427182,402.43027553789915,0,0,west,1
62716.629265932424,53,2,1,49099.07966108097,26618.556744892012,518.0216203426705,0,1,south,0
23639.10822479053,27,4,0,49840.08071082049,25776.209796430583,458.2995139929149,0,0,south,1
58326.770755954094,64,2,1,55838.09170171978,28306.393411110334,543.9510005205324,1,1,north,1
98405.89772615931,39,3,1,241059.1271760978,13458.604500893745,850.0,0,1,north,0
72478.56251568833,42,2,1,140332.07241121732,6039.789907345165,770.2349317720865,0,0,east,0
42352.62387799648,37,2,1,103665.96928711455,6821.028121446556,667.3720681086329,0,0,north,0
82446.91388547723,67,2,1,187110.40681477878,8771.723043039516,850.0,1,1,north,1
62455.33429574639,23,5,1,46383.50305934853,8227.41312975387,705.3507443481135,0,1,south,0
48958.08936966762,55,3,1,78179.13394851369,25393.134795698163,505.37868900415856,0,1,west,0
74697.36556681193,58,1,1,76700.78468140902,27942.204803410154,679.8009969530428,0,0,south,0
53479.11166757677,60,5,1,32764.955747594275,43153.243799845746,426.5483257247616,0,0,south,0
84507.11409403913,55,3,1,155893.7547717054,41541.19376019918,473.62930490191474,0,0,west,1
56001.4657184259,58,2,1,51515.29761684462,40847.63645926363,325.5745360698189,0,0,west,0
39420.97534421655,44,2,0,51443.15304436593,9519.524573325361,593.5005454731868,0,0,west,0
46507.103442344305,63,4,1,38980.09004545679,44975.635271295934,321.1794925535692,0,1,north,1
69927.69315589993,63,1,1,92112.19632954468,33743.67207215783,527.0562698341678,0,1,east,1
46581.24965164882,49,3,1,57262.541090816914,8966.666313105428,650.1518447705583,0,0,east,0
42228.05502073223,40,2,1,55242.27695808061,39166.55310358217,346.6872345142928,0,1,south,1
76020.3454351676,36,1,1,161187.4487945212,8068.791602727957,831.3766809450103,0,1,east,0
103044.01940744066,60,1,1,55512.42380070676,5814.113701110084,802.9988135424697,0,1,north,0
66844.80290965707,47,3,1,149855.3838515625,24038.524537458314,626.9029109846582,0,0,east,0
25711.47439218132,62,5,1,51455.37154919405,31328.601910762805,349.1605955013698,0,1,west,0
47050.265932727314,40,4,1,113386.3747905805,21168.092227766832,542.4512180012937,0,0,west,0
56324.58798522758,48,3,1,131798.56496931412,41079.9979433757,446.28959117554666,1,1,west,0
83080.78770611944,23,1,1,149214.56218488078,41811.34703778565,450.62602541503037,0,0,east,0
62639.38625828314,44,4,1,98149.4701094268,20913.465117617125,608.8116815818486,0,0,west,0
62342.95725884933,28,3,1,113530.9603522768,40036.74921724463,477.083402948175,1,1,north,1
49072.78827395674,57,2,1,103571.59819730965,36623.381385198976,435.82153469640497,0,1,west,1
64236.590178872066,44,3,1,73377.14916567996,25763.87497560114,584.7650833181879,0,1,south,0
95852.72958408669,31,5,1,160917.96144228522,17253.56213247883,682.8503794957472,0,1,north,1
77777.31608549357,67,5,1,61867.1265015383,11638.563451067184,810.2065421260945,0,0,east,0
93008.0408674027,30,2,1,74644.51834830192,38117.59150058575,459.26272800620137,0,0,south,1
94026.81563397666,56,4,1,230096.14489246742,49995.637728826616,468.740087328961,0,1,west,0
48549.52391999628,48,3,0,58807.11409991796,25810.485619711806,526.7344123427016,0,1,north,0
49267.165772346954,51,4,1,39332.515994465066,26864.328965576573,532.0326093231112,0,1,north,0
59069.97772949907,69,1,1,102524.06257147262,12539.215144104375,600.1876640987483,0,1,west,0
47679.46135066035,44,5,1,61679.11496777369,14751.510937978674,562.8999435595066,0,1,east,0
85505.7430703262,22,3,1,57271.72829080388,13005.890236372828,750.1146656577007,0,0,east,0
67878.08655502167,26,3,1,110606.79138753674,25717.74649045974,537.4229650875268,0,1,east,0
89232.20736606771,60,4,1,96858.38244940605,13400.581533174724,711.9218253323872,1,0,west,0
49677.60318567094,57,5,1,107427.26291994436,39761.34778007046,464.916755725728,1,1,west,0
81488.12831317702,67,1,1,115828.163684563,24606.84081448672,722.9362941770592,0,0,south,0
46365.51300865224,32,4,1,46848.379130228546,9718.79259827581,717.3503486312259,0,1,north,0
56646.683418531204,60,1,1,44496.04215211209,30244.34773316548,407.5604265696229,0,0,east,0
53085.38921742046,45,5,1,93346.02879652611,29166.398910105952,515.6682505146861,0,1,west,0
38667.25725640945,48,3,1,79955.83616492097,20425.22066557661,627.9049734772773,0,1,north,1
57240.190649312855,60,1,1,81466.48024764318,28880.93897972742,536.8398300428063,0,1,east,0
15901.438353079087,46,1,1,32693.284546323186,49518.184779083545,300.0,0,0,east,1
29450.857984740232,52,3,1,21917.238153508104,23903.715659071248,459.5333087321524,0,1,west,0
43844.5056103551,66,2,1,24325.39515276469,37870.16578548678,381.7442906055723,1,1,east,0
77477.12238122273,24,3,0,189820.9783966372,26268.052278546515,583.5886232247645,0,0,north,1
87652.55158845961,34,2,1,215296.84289688917,26535.743215335253,606.9971167192288,0,1,east,0
59327.50474701325,68,2,1,103340.2751712499,17674.433834703388,640.4898090622414,0,0,east,0
65101.72136157536,52,4,1,46127.06678300004,44867.56450882051,384.8889887232407,0,1,west,0
43820.79666335343,59,1,1,100286.73191528591,38248.611532674986,438.43179059849075,0,1,south,1
107270.0782369754,51,1,0,197342.8297607096,18064.78248905558,755.1734155421062,1,0,south,0
60441.861733194026,60,5,1,97630.6623185217,6348.068505890374,747.480902547819,0,1,east,0
68941.60133353801,62,3,1,72781.9045659462,40880.402902352726,424.617752455705,0,0,north,1
61859.46731154664,51,5,1,51942.86043807941,10944.98153746306,640.286255997041,0,1,north,0
32991.66882362413,63,5,1,22284.845283689847,19379.03974431078,560.818741904279,0,1,east,0
66333.17907515958,26,3,1,155869.9831612307,10945.251381142589,711.447721130057,0,1,west,0
49189.2049040806,23,4,1,70394.99366571307,35549.01939457739,405.7374459843065,0,0,west,0
43569.523088948394,61,5,1,101863.37374534225,40337.539824451465,317.0799401028422,0,1,west,0
61651.17543967775,23,2,0,39463.83055800907,41685.94570220729,372.99305279568983,0,0,west,0
50136.99780506404,25,4,1,103496.61276812747,40949.58139866603,350.19216364346266,0,0,east,1
46319.60109254309,26,2,1,68872.9343226063,23608.294642094184,494.78048603566424,0,1,east,0
98332.66127041742,61,1,1,180067.71622384962,45929.56518159045,429.6483719445539,1,0,north,1
61608.90655528917,35,1,1,104589.88916273309,34402.89803717757,441.30927538093255,0,0,east,0
